Feeling Jealous,https://slp.everydayspeech.com/video/feeling-jealous,2m 0s,"SOCIAL SKILLS IN ACTION (SSIA) - When Serena makes the soccer team, Alessandra gets upset and tells Serena she is better at soccer than her. Alessandra is jealous of Serena because she wants to be on the team. Alessandra needs to learn that it’s okay to feel jealous, but we shouldn’t get angry at friends because we want what they have.",Changing the Channel on Feelings
Handling Conflict on the Playground,https://slp.everydayspeech.com/video/handling-conflict-on-the-playground,,"Students will learn that conflicts on the playground happen every once in a while, but they can use the Problem Solving steps to successfully navigate conflict.",Being a Good Sport
Including Everyone,https://slp.everydayspeech.com/video/including-everyone-2,,"TEACHER SCRIPT: Today we’re talking about including everyone. Before watching, ask your group what it feels like to be excluded and included.",Asking Others to Play
Mindful Stretching Break,https://slp.everydayspeech.com/video/mindful-stretching-break,,This video guides students through a series of seated stretches in which they maintain mindfulness and focus only on the sensations of their stretches and not competing thoughts.,Stretching Videos
Blurting,https://slp.everydayspeech.com/video/blurting,3m 20s,"SOCIAL SKILLS IN ACTION (SSIA) - Madison can't help yelling out answers in class. She knows all about earthquakes and wants to answer every question. When she does that, she disrupts the rest of the class. When she tries again, she holds it in even though it's hard.",Staying Quiet in Class
Self-Advocacy with Friends,https://slp.everydayspeech.com/video/self-advocacy-with-friends,,"When we speak up about our needs, we are practicing self-advocacy. We need to be able to tell our friends what we need, as well as communicate our thoughts and feelings. ",
Repair The Conversation - Body Language,https://slp.everydayspeech.com/video/repair-the-conversation-body-language,5m 3s,"EXTENSION LESSON - In Repair the Conversation, we figure out when a conversation has gone off track and how we can get it back on track. In this video, Madison doesn't notice Connor's tone of voice and body language, and she continues talking anyway.",Understanding Body Language
Getting Along with Siblings,https://slp.everydayspeech.com/video/getting-along-with-siblings,,TEACHER SCRIPT: Today we're learning how to respect others. Can anyone name a way our group has shown more respect for each other? What is a way we can improve our respect for each other?,Showing Respect
On Purpose Plan,https://slp.everydayspeech.com/video/on-purpose-plan,,SOCIAL SKILLS IN ACTION (SSIA) - This lesson teaches how to tell when something was done on purpose or by accident. On Purpose Plan also models how to react and keep self-control no matter if the incident was on purpose or not.,On Purpose Plan
When Others Break the Rules,,2m 9s,,
Apologizing,https://slp.everydayspeech.com/video/apologizing,2m 4s,"VIDEO MODELING - When we’re apologizing to others, we need to look at the person we're apologizing to. We use a sincere tone of voice to say sorry. It also helps to explain how you were feeling. It is also nice to offer to fix or make the situation right.",Handling Conflicts with Friends
Reading People's Mood,https://slp.everydayspeech.com/video/reading-people-s-mood,3m 28s,"SOCIAL SKILLS IN ACTION (SSIA) - Rachel keeps asking Justin about his karate tournament. Justin is giving Rachel signs that he doesn't want to talk about it - his voice is low, his shoulders are slumped, and he's looking at the ground. Rachel doesn't pick up on these signs, and keeps asking. When she tries again, she reads his mood, to see how he's feeling, and realizes she should change the subject.",Understanding Body Language
Ignoring Other People,https://slp.everydayspeech.com/video/ignoring-other-people,2m 49s,"SOCIAL SKILLS IN ACTION (SSIA) - When Serena is sounding out words on a worksheet, Liz gets angry and yells at Serena. Serena was saying the words out loud because it helps her do her work. Liz needs to try to ignore Serena and not get upset with other people. She talks again and blocks out the noise. Then Liz is able to get her work done!",Ignoring Others' Behavior
Showering,https://slp.everydayspeech.com/video/showering,2m 9s,"SOCIAL SKILLS IN ACTION (SSIA) - When we take a shower, there are certain things we have to do. We should shampoo our hair and wash our skin with soap. Some things might not feel comfortable when we're showering, so we can try other things to try to feel comfortable.",Improving Your Hygiene
Being the Bigger Person,https://slp.everydayspeech.com/video/being-the-bigger-person,3m 5s,"SOCIAL SKILLS IN ACTION (SSIA) - Madison takes the iPad away from Haley, even though it was Haley’s turn to use it. This makes Haley feel so upset she wants to get back at Madison. Watch as she learns that it’s better in the long run to be the bigger person, and we should remain calm even when others upset us.",Being a Good Sport
Read the Room - Thinking About Others,https://slp.everydayspeech.com/video/read-the-room-thinking-about-others,8m 28s,"EXTENSION LESSON - This activity helps students use the skills of reading the room or observing the behavior of others to know how to act in different situations. We watch as our characters observe a friend in need, think about when to share good news, and if they should continue a debate. When we think about others’ feelings and the potential outcomes of our actions, we will know the best action to take.",Thinking About Others
Following directions the first time,https://slp.everydayspeech.com/video/following-directions-the-first-time,1m 49s,"VIDEO MODELING - When our teacher gives a direction, we listen. We follow the direction the first time.",Following Directions
How Do I know I Feel Upset,https://slp.everydayspeech.com/video/how-do-i-know-i-feel-upset,,"Teacher script: Today we’re learning about how we can tell when we’re feeling upset by using Body Clues. When we know how we’re feeling, we can make sure our feelings don’t get too big or out of control.",
Showing You're Listening,https://slp.everydayspeech.com/video/showing-you-re-listening-2,2m 22s,"VIDEO MODELING - When we want to show others that we’re listening, we need to place our bodies near them, keep our eyes on them and follow where they look and keep our bodies quiet. We can nod and ask them questions to show we listened and are interested in what they have to say.",Listening in School
Big or Small Problem,https://slp.everydayspeech.com/video/big-or-small-problem-1,2m 12s,"VIDEO MODELING - When we have a problem, we determine if it is big or small. Do we need help solving the problem? How long will it take to solve? A small problem is a problem we can solve by ourselves! It’s not a big deal.",Solving a Problem
Being a Social Chameleon with Friends,https://slp.everydayspeech.com/video/being-a-social-chameleon-with-friends,,"VIDEO MODELING - This video models how to be a Social Chameleon. A Social Chameleon is able to blend into all of the various scenarios they encounter throughout the day. In this video, Madison models how to change the way she acts with different groups of friends, depending on how they feel and what is going on. Concept covered: Social Chameleon",Being a Social Chameleon
Making Small Talk - Older,https://slp.everydayspeech.com/video/making-small-talk-older,2m 20s,"SOCIAL SKILLS IN ACTION (SSIA) - Ryan and Jameson have a few minutes to chat before lunch. When Jameson starts talking about what he wants for lunch, Ryan doesn’t have much to say. Ryan learns how to make “small talk” - a quick and polite conversation with someone.",The Two W's
Accepting a Consequence Introduction,https://slp.everydayspeech.com/video/accepting-a-consequence-introduction,,"VIDEO MODELING - Accepting a consequence can be difficult when we are upset. However, if we don't accept the consequence, our situation can become worse. This lesson teaches how to give yourself time to calm down and make the best choice.",Accepting a Consequence
